text,label,char_len,word_count
Normální kabel :-),1,18,3
"Kabel délka vyhovuje, dobrej kabel :)",1,37,6
Normální Ethernetový kabel.,1,27,3
Nic mne nenapadá.,0,17,3
nicmne nenapadá,0,15,2
Kabel :),1,8,2
všechny,1,7,1
"Spokojenost, dělá to co kabel má =)",1,35,7
je to kabel se dvěma koncovkama.,1,32,6
žádný unik dat sem nezaznamenal :-),0,35,6
"dobře poddajný, koncovky o.k.",1,29,4
spolehlivý kabel za rozumnou cenu,1,33,5
normalni,1,8,1
senzační barva,1,14,2
supr kabel :-),1,14,3
Zcela plní svůj účel,1,20,4
Nevypadává,1,10,1
"je to dokonale, jak jen kus kabelu muze byt",1,43,9
"proste kabel mezi pc a modemem,funguje skvele",1,45,7
"Je dobře vidět na zemi, aby člověk nezakopl ;-)",1,47,9
"Eestetyka,doporučuji",1,20,1
dobrá barva,1,11,2
klasicky kabel co dodat,1,23,4
Velmi dobrý kabel dlouhý dosah.,1,31,5
Funguje (jeste tak aby ne!),1,27,5
Dobre ohebny,1,12,2
Dobrý přenosová rychlost,1,24,3
Mohl by být v bílé aby na stěně tolik nerazil.,0,46,10
does its job well,1,17,4
"funkční kabel, vše ok",1,21,4
klasickej kabel,1,15,2
"Kompaktní koncovky, poddajnost a tím také dobrá manipulace",1,58,8
seda barva,0,10,2
slaba velmi lehce poskoditelna izolace,0,38,5
Prostě kabel na tom snad nelze nic skazit,1,41,8
"25 cm je treba brat s rezervou, kabel je ve skutecnosti o neco malo kratsi vcetne konektoru",0,91,17
Černý :),1,8,2
"Odolné koncovky, dlouhá životnost.",1,34,4
"je dlouhý opravdu 20m... Teda na cm jsem to neměřil, ale rozhodně to stačí..",1,76,14
Levný kabel co plní své účely,1,29,6
vše jak má být,1,14,4
Zavařené koncovky,1,17,2
na připojení stolního počítače k routeru 1Gb/sek v pohodě zvládá,1,64,10
"mám ho jako z modemu do routeru domácího, barva je dobře vidět takže kabely nepopletu",1,85,15
za ty prachy stačí :),1,21,5
Kabel O.K.,1,10,2
žádné jsem nezaregistroval,0,26,3
není co dodat!,1,14,3
Dostačující sítový kabel pro domácí použití,1,43,6
Kabel funguje.,1,14,2
Hodně chatrný kabel.,0,20,3
Je to ten nejlevnější.,0,22,4
"Osobně jsem se bál, když jsme ho pokládal, že místama kde to vypadalo že se láme tak nebude fungovat.",0,101,19
Fungujea snad bude jen se moc motá..,0,36,7
No kabal a funguje jak má takže spokojenost,1,43,8
Kabel v pohode,1,14,3
Kabel :-),1,9,2
Prostě UTP kabel :),1,19,4
Je modrý.,1,9,2
vypadá solidně,1,14,2
zacvakává a drží dobře,1,22,4
Je žlutý.,1,9,2
je to UTP,0,9,3
vypadá odolně,1,13,2
modrý,1,5,1
vše v naprostém pořádku slouží tak jak má,1,41,8
žádně,0,5,1
dodací doba :-),1,15,3
je celkem měkký,0,15,3
"Veliká většina PC/NTB mají černou barvu, proto velice dobře vypadá",1,66,10
Výborně přenáší data,1,20,3
Silikon,1,7,1
tu asi neni moc co hodnotit,1,27,6
prostě kabel :-),1,16,3
Rozhodne ma vic swagu nez ten bilej :D,1,38,8
cekal sem trochu tvrdsi kabel,0,29,5
"Prostě kabel, naprosto bez problémů.",1,36,5
"Dobrá cena, jinak docela obyč. propojka, která je nutností.",1,59,9
Nic...,0,6,1
vše podle očekvávání,1,20,3
na tomtu produktu snad nelze nic zkazit ;)...,1,45,8
zadne...,0,8,1
není co,0,7,2
Odoslnost proti dešti,1,21,3
Izolace se může snadno poškodit,0,31,5
"prostě kabel, dělá, co se od něj čeká",1,37,8
perfektně zalisované a bez práce,1,32,5
Kabel funguje,1,13,2
přenosova rychlost,1,18,2
na kabelu se nic pokazit neda,0,29,6
"dokonalé, dobrá kvalita, provedení",1,34,4
"Ten přestane fungovat, jen když ho přetrhnu",1,43,7
"Kabel, který funguje - víc netřeba",1,34,6
Krásný šedý kablík...,1,21,3
Krásný šedy kablík....,1,22,3
10m za podle mě solidní cenu,1,28,6
trošku aušusový konektory,0,25,3
"Mohl by mít železné pacičky, ale jinak standard",1,47,8
"Kupovat jen ti, co mají umění rozmotávat kabely.)",0,49,8
"Snadno se poškodí, mohl by být pevnější kabel.",0,46,8
Prostě kabel není co hodnotit,1,29,5
rychlost vyřízení a dodání,1,26,4
dost velká cena za dopravu,0,26,5
"Funkční, vše je ZATÍM v pořádku.",1,32,6
Možná by mohl gumový potah drátu být silnější a tvrdší.,1,55,10
psát recenzi na tak trivální věc jako je Lan kabel :),0,53,11
"barevný, lepší rozlišení při více kabelech,",1,43,6
drží dobře,1,10,2
"spokojen bez výhrad,",1,20,3
Neumí telefonovat..,0,19,2
Nadherny kabel opravdu a jak je zatocen hmmm kvalita proste,1,59,10
opravdu musim popisovat jake klady a zapory  ma kabel? :D,0,57,10
Správná délka,1,13,2
"Cena x výkon, skvělé",1,20,4
jsem velmi spokojená,1,20,3
špatně se letuje - černá,0,24,5
slabý plášť vrchní izolace,0,26,4
Vypadá kvalitně,1,15,2
Není tuhý,1,9,2
Kabel. Není co dodat.,1,21,4
"Byli jsme spokojeni s rychlostí dodávky (následující den po objednání), zboží přesně splnilo naše požadavky.",1,108,15
"Snad jen malý zápor - nebylo na výběr z více barevných provedení, dali bychom přednost bílé barvě.",0,98,17
velmi dlouhý kabel,1,18,3
malá cena na takovou délku,1,26,5
je zbytečně zkroucený,0,21,3
výborná cena,1,12,2
Jsem moc spokojme,1,17,3
Splnilo mé očekávání.Vše OK.,1,28,4
Svému účelu slouží. Co jiného víc chtít od kabelu?,1,50,9
Za rozumnou cenu dostatečně dlouhý fungující kabel.,1,51,7
přesně plní očekávání,1,21,3
po roce přestal fungovat a vůbec se s ním nehýbalo,0,50,10
měkoučký na dotek,1,17,3
"skvěle se s ním manipuluje, když ho schovávám",1,45,8
pracuje normálně,1,16,2
nevidím žádné,0,13,2
Dávat pozor na konce zástrček ten zobáček při neopatrným zachazenim se muze ulomit a pak vam to bude vyklouzavat,0,112,19
je to kabel :D a překvapivě funkční :),1,38,8
nic x),0,6,2
Splňuje moje požadavky,1,22,3
Normal kabel.,1,13,2
Kabel je kabel - spolehlivost 100%,1,34,6
"je to kabel, co se na něm dá hodnotit ?",1,39,10
držia pevne,1,11,2
"Hnusný šedý kabel, co ale dělá co má.",1,37,8
Hnusná šedá.,0,12,2
"Kabel splnil naše očekávání. Bohužel nám přestalo na notebooku fungovat wi-fi, potřebovali jsme delší kabel od modemu. Zboží bylo rychle dodáno a funguje bez závad.",1,164,25
Zboží OK,1,8,2
Na prodejně k vyzvednutí v čase jak bylo deklarováno,1,52,9
Odbavení 3 minuty,1,17,3
Spokojen,1,8,1
dobry sem spokojený,1,19,3
Výborná komunikace s obchodem.,1,30,4
Rychlé doručení.,1,16,2
"Klasické UTPčko (cat. 5) , co víc od toho čekat...",1,50,10
Je cierny,1,9,2
je to kabel,1,11,3
"vše funguje tak jak má, jednoduchá instalace přes webové rozhraní",1,65,10
nešlo nastavit přes přiložené CD,0,32,5
"Plně funkční, bez problému, rychlé dodání.",1,42,6
musím psát recenzi u tak triviální věci,0,39,7
"Jak je to namotené, tak je to pak zkroucené. Když to chce člověk vést u zdi, tak aby to přitloukal každých 5 cm. Ale za to nemůže kabel... při jeho ceně se těžko dá očekávat ""bezpaměťový"" a nestočený by se těžko prodával. :-)",0,225,43
Levný dlouhý přesto kvalitní kabel,1,34,5
na kabelu fakt moc záporů nehledám :D,0,37,7
To co má dělat to umí,1,21,6
vynikající kabel se dvěma konektory :-),1,39,6
koncovky držia pevne v zariadení,1,32,5
Pre domáce použitie bohate postačujúca kvalita.,1,47,6
musel som zaplatiť,0,18,3
supi pupis kabel kabluje jak ma,1,31,6
"funguje , vyhovujúca dlžka",1,26,4
"Veľmi pomohlo, keď nebol dostatok internetu z Wi-Fi",1,51,8
štandard kábel,1,14,2
funkčný,1,7,1
neviem o žiadnych zatiaľ,0,24,4
bez chyb,1,8,2
Ohybný,1,6,1
Mäkký kábel,1,11,2
funguje pekne aj po 6 rokoch,1,28,6
"koncovky by možno mohli byť kvalitnejšie - jedna sa po 2 rokoch zlomila, ale našťastie nevypadáva zo zásuvky",0,108,18
rýchlosť,1,8,1
Výborný a rýchly prenos,1,23,4
Nenápadný vzhľad ak ho necháte voľne položený,1,45,7
Kvalita za rozumnú cenu,1,23,4
rýchle dodanie a spolahlivá kompaktibilita,1,42,5
"Presne na mieru, jednoduché prepojenie, kvalitné koncovky",1,57,7
Robi čo má,1,10,3
Vsetko v poriadku.,1,18,3
Kabel je kvalitny.,1,18,3
Zda sa mi ze ma viac ako 15 m. Mozno ma aj 16 m.,1,48,14
"Objednane piatok o 23.00, dorucene sobotu 8.00 !!!",1,50,8
Normálne funguje,1,16,2
"Tovar v poriadku, presne taký som potrebovala. Rýchle, expresné dodanie. Maximálna spokojnosť",1,93,12
"Rýchle dodanie, bezproblémové",1,29,3
dobrá prenosová rýchlosť internetu,1,34,4
kvalita spracovania,1,19,2
"Kábel, funguje ako má",1,21,4
rýchlosť pripojenia,1,19,2
Šedivej drát !! Pecka 👍🏻,1,24,5
Maily s prosbou o hodnocení šedivýho drátu.,0,43,7
Funguje výborne,1,15,2
Dĺžka  kábla,1,12,2
"Výrobok zodpovedal očakávaniu, rýchlosť dodania",1,47,5
funguje tak ako ma,1,18,4
Funguje tak ako ma,1,18,4
Nulova dtrata na rychlosti,1,26,4
Konecne mi ide internet plnou rychlostou,1,40,6
"Odporúčam, žiaden problém",1,25,3
tento kus mal jeden konektor nespoľahlivý a musel som ho necvaknúť nanovo a teraz OK,0,84,15
plní si účel,1,12,3
"Rýchlosť dodania,cena, kvalita, dĺžka",1,37,4
Spĺňa svoj účel.,1,16,3
je pekný,1,8,2
"spojí bod A s bodom A1, viac očakávať nemožno",1,45,9
Dobrý kábel s dobre nakrimpovanými koncovkami. Funguje bez problémov,1,68,9
Spĺňa čo som požadoval,1,22,4
kabel je kabel obsasne vypadky resp. rusenie WI-FI vyriesene,1,60,9
treba to pekne zamaskovat ak to ma byt v 10m  dlzke,0,51,11
preco sa este vyrabaju TP kable bez ochrany zamku konektora?,0,60,10
"cena vs. dlžka vs. farba, superko :)",1,36,7
Cena vs. metráž!!,1,17,3
Obyč. Kábel,1,11,2
"Frčí, ako má",1,12,3
Je čierny,0,9,2
"ideálny na prepojenie routeru so switchom, resp. polohovo blízkych zariadení",1,76,10
farebné odlíšenie,1,17,2
dosla aj spravna dlzka,1,22,4
"kvalitný kábel, za dobrú cenu",1,29,5
Rýchlosť prenosu dát,1,20,3
Treba rátať s rezervou dĺžky kábla,0,34,6
"klasika, robi to co ma",1,22,5
Funguje spoľahlivo,1,18,2
Rýchlosť ako keď bol pc priamo pri routri,1,41,8
Detto ako pri 20m.,1,18,4
Koncovky pripojené,1,18,2
Použil som na prepojenie na druhý setBox,1,40,7
Všetko perfektne funguj,1,23,3
Doporučujem aj ostatným.,1,24,3
fantasticky kabel :),1,20,3
mäkké prevedenie kábla,1,22,3
dostatočne pevná koncovka,1,25,3
netienemý,1,9,1
"je to kabel, robi co vie, velmi dlhy kabel",1,42,9
vidno na parketach,0,18,3
dobry kabel za dobru cenu,1,25,5
"spracovanie fajn za tuto cenu, cakal som horsie",1,47,8
"dobry kabel, setko funguje jak ma",1,33,6
prve dni zapacha,0,16,3
Znacne ohybny - prisposobivy,1,28,4
"Rýchla a lacná dodávka tovaru. Samozrejme, že by som ho doporučil aj priateľom. Už sa stalo.",1,92,16
je fajn ohybny,1,14,3
super ohybny,1,12,2
Plni svoj účel,1,14,3
Tento kábel používam pri konfigurácii zariadení ako dočasný spoj. Je skutočne dosť mäkký takže sa s ním dobre pracuje a nekrúti sa.,1,131,22
netienené,0,9,1
V porovnaní to je vynikajúca cena,1,33,6
Mäkký - ľahko sa ohýba,1,22,5
Nie je bezdrôtový,0,17,3
"kabel, funguje ako ma",1,21,4
Koncovky sú kaput,0,17,3
Buď je kratky alebo príliś dlhý :D,0,34,7
kabel ok,1,8,2
"strasne sa krci; a teda nevhodny, ak ho planujete casto namotavat a rozmotavat",0,78,13
nič moc kvalita,0,15,3
za tu cenu dobre,1,16,4
mohlo byt pevnejsie tienenie,0,28,4
"Farba, rychlosť",1,15,2
"Krásna modrá farba, ktorá ladí k okoliu",1,39,7
Cena .Dĺžka,1,11,2
vyborne cvaknuty.,1,17,2
funguje tak jako ma.,1,20,4
"po skontrolovani koncoviek, su pekne zapojene vsetky kabliky.",1,61,8
Ide OK ako ma,1,13,4
Dlzka,1,5,1
Je to proste kabel tak neni co :D,0,33,8
Nevsimol som si ze je to iba 10/100 ale to je moja chyba,0,56,13
"len tak si leží, čo sa dá čakať od kábla",1,40,10
celý čas je ticho,0,17,4
Prenos,1,6,1
"Trošku menej poddajný, gumový poťah sa už trochu ""pokrčil""",0,58,9
"Všetko v poriadku, funkčný, dĺžka postačujúca, všetko funguje.",1,62,8
Je to kábel.. Môže to mať zápory? :D,0,36,8
prenasa data,1,12,2
Funguje tak ako má.,1,19,4
Kratší ako som si myslel :D - naozaj má iba 0.5m,0,48,11
Rýchly,1,6,1
Pekná farba,1,11,2
Dobre spracovaný,1,16,2
Funkčné,1,7,1
Nevzniká žiadne rušenie ani odpor na konci kábla,1,48,8
Za rozumné peniaze,1,18,3
Pekne zabalené,1,14,2
"Kábel je plne funkčný, no pri snahe prepchať ho cez stenu bol problém, konektory sú totiž kryté ochrano, ktorá je zatavená na konekkor. Nejde dole takže je koncovka veľmi hrubá - jediné riešenie, pilník a nožnice",0,212,36
rýchlosť dodania,1,16,2
nemeral som ho ale asi ma 30m,1,29,7
dlzka je presne taka ako som potreboval,1,39,7
kable su dost makke,0,19,4
len kabel pripojenie  ide,1,25,4
"cena, spoľahlivosť, odolnosť",1,28,3
funkny dlhy utp kabel,1,21,4
Kábel aj pri otváraní a zatváraní dverí sa nepresekne,1,53,9
funkcne,1,7,1
fuguje na prepojenie routeru z ntb,1,34,6
niak mi nejde prepojit 2 ntb a drtit hry cez lan z kamosom ked neni internet xD asi to neviem podla navodou nastavit alebo proste nato nejde,0,140,27
"dobrý pomer cena - kvalita,",1,27,5
kvalitné prevedenie,1,19,2
Na kábly nie je čo skaziť :-),1,29,7
kvalitny kabel,1,14,2
Such cable...very gray... much wow...so long..big circle...internet ok,1,70,8
doge eat...much damage,0,22,3
splna ucel,1,10,2
konektory su v pohode,1,21,4
šlape,1,5,1
lacné a funguje,1,15,3
Presne co som potreboval a v peknych farbach. Kabel funguje spolahlivo.,1,71,11
Presne co som potreboval a v peknych farbac. Kabel funguje spolahlivo.,1,70,11
Normálny :),1,11,2
žiadne som zatiaľ nenašiel :),0,29,5
vhodný na prepojenie,1,20,3
je fakt krátky,0,14,3
Pevný,1,5,1
"Co som potreboval, mam :-)",1,26,5
ohybny,1,6,1
Skutočne neviem.,0,16,2
Kvalitný kábel,1,14,2
"velmi dobre funguje uplne bez problemou , ziadne vypadky spojenia ani nic podobne som velmi spokojny :)",1,103,17
"Farba, Cena",1,11,2
"Kábel, zatiaľ fungujúci",1,23,3
nerozdávajú ho zadarmo :D,0,25,4
"Kábel, navyše fungujúci",1,23,3
zatiaľ žiadne,0,13,2
čo môže byť zlé na kábli?,1,25,6
Super všetko funguje,1,20,3
Všetko prebehlo OK!,1,19,3
proste kabel ide jak ma 100%,1,28,6
"na dlzku pol metra ma dostatocnu, celkom nahodou polmetrovu dlzku",1,65,10
Kabel za rozumnú cenu,1,21,4
Svoj účel splní,1,15,3
Kabel funguje a to sa od neho caka. Za tu cenu nieje co vytknut,1,63,14
mohol by byť mäkší,0,18,4
Nema teplotou riadeny ventilator,0,32,4
dobry,1,5,1
ocenil bych jedno baleni sroubku k tomu,0,39,7
Plni to k cemu je urcen,1,23,6
kvalitní Rack,1,13,2
ventilátor,1,10,1
ventilátor běží neustále chybí teplotní čidlo,0,45,6
Dobrý malý rack,1,15,3
Výhodná cena,1,12,2
velmi flexibilní - např. používám bez větráku a lišt po straně,1,62,11
škoda že vedení pro kabely je buď velká díra nebo nic... na obrázku je i volba s třemi kruhovými otvory,0,103,20
Prostě dobrá bedna.,1,19,3
bez uzemnenia,0,13,2
"Malý , stačí mi 6U",1,18,5
Závesný,1,7,1
Zámky v cene,1,12,3
Ventilátor a chýbajúca regulácia otacok,0,39,5
Netreba skladať,1,15,2
Zabudovaný ventilátor,1,21,2
Masívna konštrukcia,1,19,2
Vrecko so skrutkami,1,19,3
Prostě rozvaděč,1,15,2
průchod na zadní straně vyřešila flexa,0,38,6
"méně kvalitní zpracování - ostré neopracované hrany vnitřních lišt, zkřížené dveře i na rovné stěně či podlaze (zakoupeny dva), ne zcela praktické hmoždinky se šrouby atd.",0,171,26
kovove hmozdinky,1,16,2
rozoberatelne bocnice aj dvierka,1,32,4
ventilator,1,10,1
"zatial nic, uvidime casom ...",0,29,5
Pěkný zpracování,1,16,2
Pěkný průměr vodiče,1,19,3
funguje perfektně,1,17,2
prodlouženou autonabíječky,1,26,2
"Prodluzka, splnuje co ma",1,24,4
Zapojena koncovka dobre drzi,1,28,4
Prodlužovací kabel doporučuji.,1,30,3
Funguje jak ma5,1,15,3
"Spokojenost, funguje jak má",1,27,4
"K čemu určen, k tomu dostatečně slouží.",1,39,7
skvělá prodlužka do auta,1,24,4
délka kabelu je dostačující,1,27,4
zatím propojeno vše co jsem potřeboval,1,38,6
kabel by mohl být klidně ještě o něco delší,0,43,9
jedna výstupní koncovka,0,23,3
"kabel se dost brzy ""ukroutil""",0,29,5
"Funguje, plní svůj účel",1,23,4
kvalitní prodlužovák k autozapalovači,1,37,4
Proste funkcni prodluzovak,1,26,3
slabo zapajkované kontakty,0,26,3
Kvalitne prevedenie,1,19,2
V balení dve náhradné poistky 8A,1,32,6
Robustný kábel,1,14,2
Kvalitne vyhotovená zásuvka,1,27,3
Konektor je dosť dlhý (t.j. dosť trčí) a zapája sa dosť ťažko,0,61,12
Ideální délka k remosce,1,23,4
Předchozí (originální) kabel se zničil,1,38,5
Koupeno k monitoru. Zbozi odpovida popisu.,1,42,6
"Kabel v pohodě,masivní.",1,23,3
J to KABEL 👍,1,12,4
používám k UPS,1,14,3
kabel no 😀,1,10,3
klasika v kvalitním provedení,1,29,4
Kabel no....,1,12,2
"Použito k monitoru, funkční a bez problému",1,42,7
Splnilo účel a očekávání,1,24,4
prská,0,5,1
Funguje zatim dobre,1,19,3
Dlouhý skoro přesně jeden metr a je černý.,1,42,8
Dobra cena myslim si ze zavady by tam byt nemali,1,48,10
Spolehlivý napájecí síťový kabel,1,32,4
"Pokud by dokonalost měla mít černou barvu, délku cca 1 metr, měla vodit elektřinu a napájet PC, tak by se jmenovala po tomto kabelu. Ne, prostě normální napájecí kabel, není co vytknout. :-)",1,190,33
Nevim co hodnotit,0,17,3
1m je dosť málo,0,15,4
Plní standarty napájení,1,23,3
Napájí,1,6,1
Délka jen 1m,1,12,3
funguje tak jak má :) Jenom tak se z toho pc nevypoji paráda :),1,63,14
Funguje bez problémů.,1,21,3
"Klasický napájecí kabel, funguje, jak má",1,40,6
"kabel, co plní svojí funkci ...:)",1,33,6
"snad jen délka, ale to jsem si měl koupit asi delší, že? :D",0,59,13
"no prostě kabel, co mám hodnotit?",1,33,6
normalni kabel :),1,17,3
"What can I say. Two plugs, one lead. Works as expected.",1,55,11
Naplnil má očekávání,1,20,3
Standartní kabel,1,16,2
Supr.,1,5,1
"Nepasuje poriadne nedrzi,je to šmejd",0,36,5
Rýchle dodanie. Spokojnosť s výrobkom. Kvalitne zabalené.,1,57,7
Nikde inde som tento kábel nemohol zohnať,1,41,7
Trocha krátky,0,13,2
je čierny a napriek tomu pracuje,1,32,6
1 m má okolo 1 m,1,16,6
pretože má 1m nezavadzia a neuzlí sa,1,36,7
po tme ho nevidno,0,17,4
nemôžem ísť dalej ako 1 m od zdroja,0,35,8
"začínam cítiť, že som sa naň naviazal, a bojím sa, že jeho strata v budúcnosti zabolí",0,85,16
kábel funguje,1,13,2
klasika kabel,1,13,2
"je fajn kratky, takze sa mi nevalaju kable kade-tade ak mam blizko zasuvku",1,74,13
kompatibilní,1,12,1
dost ohebný,1,11,2
Dostatečně ohebný,1,17,2
u dvou monitorů mi nefungovaly napájecí kabely vypadával obraz a prskal. Tento kabel problémy vyřešil.,1,102,15
koupil jsem jich víc a výměna čeká ještě u počítačových zdrojů. Nechápu jak u různých zahraničních výrobců můžou být tak nekvalitní napájecí kabely.,1,148,23
Kvalitní kabel k PC v požadované délce,1,38,7
nutnost,1,7,1
Kvalitni provedeni,1,18,2
Délka 2m,1,8,2
chtělo by to délku mezi 2 a 10 m,0,32,9
2 metry,1,7,2
Žádná,0,5,1
"Dělá co má, tak snad dlouho vydrží.",1,35,7
